0.0133834	0.04204	0.00002	45.66626	1060.86393	-0.00642	0.00000	0.00000	0.00000
0.0269238	0.08456	0.00002	45.66626	1061.48227	-0.00642	0.00000	0.00000	0.00000
0.0482291	0.15137	-0.00007	45.66626	1062.45520	0.02073	0.00000	0.00000	0.00000
0.0592827	0.18597	0.00012	45.66626	1062.95998	0.02661	0.00000	0.00000	0.00000
0.0701318	0.21988	0.00040	45.66626	1063.45541	0.05834	0.00000	0.00000	0.00000
0.0807473	0.25300	0.00079	45.66627	1063.94019	0.04072	0.00000	0.00000	0.00000
0.0917561	0.28726	0.00117	45.66628	1064.44292	0.08480	0.00000	0.00000	0.00000
0.102635	0.32104	0.00184	45.66629	1064.93972	0.08210	0.00000	0.00000	0.00000
0.114482	0.35772	0.00251	45.66631	1065.48070	0.09621	0.00000	0.00000	0.00000
0.125537	0.39184	0.00338	45.66634	1065.98558	0.12912	0.00000	0.00000	0.00000
0.136443	0.42537	0.00443	45.66638	1066.48361	0.13912	0.00000	0.00000	0.00000
0.148548	0.46246	0.00549	45.66643	1067.03641	0.12268	0.00000	0.00000	0.00000
0.160711	0.49954	0.00683	45.66650	1067.59184	0.18193	0.00000	0.00000	0.00000
0.171692	0.53287	0.00827	45.66657	1068.09329	0.16043	0.00000	0.00000	0.00000
0.183735	0.56924	0.00970	45.66667	1068.64326	0.21192	0.00000	0.00000	0.00000
0.194462	0.60146	0.01124	45.66677	1069.13311	0.17492	0.00000	0.00000	0.00000
0.20435	0.63102	0.01258	45.66689	1069.58469	0.24063	0.00000	0.00000	0.00000
0.213606	0.65854	0.01402	45.66700	1070.00738	0.20327	0.00000	0.00000	0.00000
0.226088	0.69544	0.01594	45.66718	1070.57740	0.27463	0.00000	0.00000	0.00000
0.236976	0.72741	0.01785	45.66735	1071.07462	0.24197	0.00000	0.00000	0.00000
0.247882	0.75921	0.01958	45.66755	1071.57266	0.27419	0.00000	0.00000	0.00000
0.258697	0.79054	0.02169	45.66776	1072.06656	0.25129	0.00000	0.00000	0.00000
0.269717	0.82222	0.02380	45.66800	1072.56980	0.25131	0.00000	0.00000	0.00000
0.280583	0.85321	0.02619	45.66825	1073.06604	0.27179	0.00000	0.00000	0.00000
0.291784	0.88491	0.02888	45.66855	1073.57758	0.29555	0.00000	0.00000	0.00000
0.304964	0.92185	0.03195	45.66893	1074.17951	0.27102	0.00000	0.00000	0.00000
0.316126	0.95282	0.03463	45.66929	1074.68925	0.28574	0.00000	0.00000	0.00000
0.326939	0.98255	0.03732	45.66966	1075.18309	0.30245	0.00000	0.00000	0.00000
0.337825	1.01220	0.04019	45.67007	1075.68025	0.30142	0.00000	0.00000	0.00000
0.348676	1.04145	0.04297	45.67050	1076.17581	0.29780	0.00000	0.00000	0.00000
0.359769	1.07104	0.04604	45.67098	1076.68245	0.36435	0.00000	0.00000	0.00000
0.370693	1.09986	0.04930	45.67148	1077.18134	0.32501	0.00000	0.00000	0.00000
0.381612	1.12835	0.05246	45.67202	1077.68003	0.32211	0.00000	0.00000	0.00000
0.395165	1.16325	0.05659	45.67273	1078.29904	0.31791	0.00000	0.00000	0.00000
0.406073	1.19095	0.06013	45.67335	1078.79722	0.31454	0.00000	0.00000	0.00000
0.417194	1.21884	0.06387	45.67402	1079.30519	0.34255	0.00000	0.00000	0.00000
0.428173	1.24600	0.06780	45.67472	1079.80661	0.32214	0.00000	0.00000	0.00000
0.439089	1.27264	0.07154	45.67546	1080.30523	0.35014	0.00000	0.00000	0.00000
0.449943	1.29876	0.07538	45.67624	1080.80099	0.37110	0.00000	0.00000	0.00000
0.471919	1.35048	0.08334	45.67789	1081.80480	0.35190	0.00000	0.00000	0.00000
0.485301	1.38119	0.08822	45.67901	1082.41607	0.39061	0.00000	0.00000	0.00000
0.497396	1.40842	0.09292	45.68007	1082.96853	0.34012	0.00000	0.00000	0.00000
0.509491	1.43514	0.09762	45.68120	1083.52104	0.38389	0.00000	0.00000	0.00000
0.522647	1.46362	0.10299	45.68248	1084.12203	0.36231	0.00000	0.00000	0.00000
0.533704	1.48707	0.10740	45.68362	1084.62718	0.48788	0.00000	0.00000	0.00000
0.547447	1.51559	0.11344	45.68510	1085.25503	0.43129	0.00000	0.00000	0.00000
0.566166	1.55330	0.12111	45.68722	1086.11021	0.42983	0.00000	0.00000	0.00000
0.577065	1.57464	0.12590	45.68854	1086.60817	0.46008	0.00000	0.00000	0.00000
0.588068	1.59572	0.13079	45.68993	1087.11086	0.45872	0.00000	0.00000	0.00000
0.59898	1.61615	0.13549	45.69135	1087.60944	0.48544	0.00000	0.00000	0.00000
0.609814	1.63596	0.14048	45.69282	1088.10446	0.49959	0.00000	0.00000	0.00000
0.621684	1.65713	0.14584	45.69449	1088.64685	0.43336	0.00000	0.00000	0.00000
0.632822	1.67646	0.15093	45.69611	1089.15580	0.51450	0.00000	0.00000	0.00000
0.646341	1.69925	0.15735	45.69815	1089.77358	0.46967	0.00000	0.00000	0.00000
0.656925	1.71655	0.16205	45.69982	1090.25727	0.37875	0.00000	0.00000	0.00000
0.668081	1.73427	0.16742	45.70163	1090.76712	0.49715	0.00000	0.00000	0.00000
0.678994	1.75109	0.17298	45.70345	1091.26586	0.53281	0.00000	0.00000	0.00000
0.689821	1.76727	0.17825	45.70533	1091.76071	0.52546	0.00000	0.00000	0.00000
0.700474	1.78269	0.18352	45.70723	1092.24760	0.40328	0.00000	0.00000	0.00000
0.712893	1.80004	0.18995	45.70950	1092.81528	0.54590	0.00000	0.00000	0.00000
0.722193	1.81258	0.19484	45.71127	1093.24039	0.40491	0.00000	0.00000	0.00000
0.731992	1.82537	0.19973	45.71318	1093.68829	0.57455	0.00000	0.00000	0.00000
0.742891	1.83910	0.20538	45.71536	1094.18656	0.58577	0.00000	0.00000	0.00000
0.75469	1.85335	0.21161	45.71778	1094.72597	0.50556	0.00000	0.00000	0.00000
